,index,Unnamed: 0,Unnamed: 0.1,Chemical formula,A,B,In literature,Valence A,Valence B,Radius A [ang],Radius B [ang],Lowest distortion,Formation energy [eV/atom],Stability [eV/atom],Magnetic moment [mu_B],Volume per atom [A^3/atom],Band gap [eV],a [ang],b [ang],c [ang],alpha [deg],beta [deg],gamma [deg],Vacancy energy [eV/O atom],Octahedral Factor,Tolerance Factor,A Ionization Energy,B Ionization Energy,A Electronegativity,B Electronegativity,Goldschmidt Tolerance Factor
789,2705,2705,2705,NdAuO3,Nd,Au,0,element not in BV,element not in BV,1.27,0.93,orthorhombic,-1.943,0.082,0,13.675,0.853,5.682,6.525,7.377,90,90,90,-0.053,0.6888888889,0.8125525293000001,5.53,9.225,1.14,2.54,0.8125525293000001
790,2768,2768,2768,NdVO3,Nd,V,1,3,3,1.27,0.64,orthorhombic,-3.196,-0.071,0.4,12.091,1.214,5.453,5.703,7.776,90,90,90,4.373,0.47407407409999996,0.9309647069,5.53,6.74,1.14,1.63,0.9309647069
791,2876,2876,2876,NpLaO3,Np,La,0,element not in BV,element not in BV,0.98,1.03,cubic,-2.684,0.912,0.8,18.675,0.391,4.537,4.537,4.537,90,90,90,-0.35470613837242126,0.762962963,0.6922515967,6.19,5.58,1.36,1.1,0.6922515967
792,2282,2282,2282,LuFeO3,Lu,Fe,1,3,3,1.03,0.65,orthorhombic,-2.808,0.001,1,10.832,1.263,5.197,5.533,7.534,90,90,90,2.726,0.4814814815,0.8414570695999999,5.4259,7.87,1.27,1.83,0.8414570695999999
793,3461,3461,3461,PuLiO3,Pu,Li,0,element not in BV,element not in BV,0.96,0.76,orthorhombic,-2.535,0.118,0.6,10.626,1.009,5.19,5.643,7.257,90,90,90,-0.35470613837242126,0.5629629629999999,0.7741311206,6.06,5.392,1.28,0.98,0.7741311206
794,2610,2610,2610,NaSmO3,Na,Sm,0,not balanced,not balanced,1.39,0.96,orthorhombic,-2.245,0.185,0,13.5,2.744,6.111,6.245,7.075,90,90,90,-1.399,0.7111111111,0.8387327188,5.138999999999999,5.64,0.93,1.17,0.8387327188
795,3729,3729,3729,RuBaO3,Ru,Ba,0,not balanced,not balanced,0.62,1.35,rhombohedral,-1.763,0.261,0.4,18.194,0.747,6.197,6.197,6.197,63.7,63.7,63.7,-12.327,1.0,0.5159260589,7.37,5.212000000000001,2.2,0.89,0.5159260589
796,872,872,872,CeYO3,Ce,Y,0,3,3,1.34,0.9,cubic,-3.136,0.528,0,15.905,1.935,4.3,4.3,4.3,90,90,90,4.567,0.6666666667,0.8453854406,5.54,6.38,1.12,1.22,0.8453854406
797,1376,1376,1376,EuThO3,Eu,Th,0,2,4,1.48,0.94,orthorhombic,-3.803,0.097,0,16.323,4.512,6.017,6.239,8.697,90,90,90,5.479,0.6962962963,0.8738481182,5.67,6.08,1.2,1.3,0.8738481182
798,4323,4323,4323,TbDyO3,Tb,Dy,0,4,2,0.88,1.07,cubic,-2.802,0.903,0,15.489,1.746,4.263,4.263,4.263,90,90,90,1.148,0.7925925926,0.6515901331,5.86,5.94,1.1,1.22,0.6515901331
799,565,565,565,BeSiO3,Be,Si,0,2,4,0.45,0.4,cubic,-1.794,1.243,0.23024652898311615,8.185,0.352,3.446,3.446,3.446,90,90,90,4.114,0.2962962963,0.7273098320999999,9.322000000000001,8.151,1.57,1.9,0.7273098320999999
800,4939,4939,4939,VRbO3,V,Rb,0,not balanced,not balanced,0.72,1.52,orthorhombic,-2.339,0.029,0,17.828,2.477,5.618,5.953,10.66,90,90,90,-19.751,1.1259259259,0.5100038457,6.74,4.177,1.63,0.82,0.5100038457
801,3225,3225,3225,PmCrO3,Pm,Cr,0,element not in BV,element not in BV,1.14,0.58,orthorhombic,-3.143,-0.063,0.6,11.625,2.375,5.386,5.594,7.716,90,90,90,4.594,0.4296296296,0.9122776606999999,5.553999999999999,6.766,1.13,1.66,0.9122776606999999
802,2430,2430,2430,MnGdO3,Mn,Gd,0,not balanced,not balanced,0.96,0.94,orthorhombic,-2.667,0.279,0.8,12.844,0.346,5.661,5.68,7.989,90,90,90,-2.85,0.6962962963,0.7132823863,7.435,6.15,1.55,1.2,0.7132823863
803,5240,5240,5240,ZnSrO3,Zn,Sr,0,not balanced,not balanced,0.9,1.18,orthorhombic,-1.764,0.191,0.23024652898311615,14.115,2.076,5.974,6.23,7.585,90,90,90,-8.333,0.8740740740999999,0.6288499042,9.394,5.695,1.65,0.95,0.6288499042
804,4655,4655,4655,TiSnO3,Ti,Sn,0,2,4,0.86,0.69,orthorhombic,-2.316,0.25,0,14.526,1.051,5.463,5.791,9.182,90,90,90,1.902,0.5111111111,0.7660323462999999,6.82,7.343999999999999,1.54,1.96,0.7660323462999999
805,1183,1183,1183,DyCuO3,Dy,Cu,0,3,3,1.08,0.54,orthorhombic,-2.282,0.047,0,10.964,0.256,5.205,5.86,7.189,90,90,90,0.68,0.4,0.9091372901000001,5.94,7.726,1.22,1.9,0.9091372901000001
806,637,637,637,BiScO3,Bi,Sc,1,3,3,1.38,0.75,orthorhombic,-2.608,0.033,0,13.075,3.008,5.56,5.855,8.033,90,90,90,1.957,0.5555555556,0.9192388155,7.289,6.54,2.02,1.36,0.9192388155
807,3367,3367,3367,PtCaO3,Pt,Ca,0,element not in BV,element not in BV,0.67,1.0,rhombohedral,-1.463,0.38,-0.001,14.441,0.544,6.031,6.031,6.031,57,57,57,-10.427,0.7407407407,0.6078109353,9.0,6.1129999999999995,2.28,1.0,0.6078109353
808,3451,3451,3451,PuGaO3,Pu,Ga,0,element not in BV,element not in BV,0.96,0.62,orthorhombic,-2.895,-0.028,1,11.669,2.583,5.473,5.523,7.721,90,90,90,-0.35470613837242126,0.4592592593,0.829145515,6.06,5.999,1.28,1.81,0.829145515
809,4477,4477,4477,TeHgO3,Te,Hg,0,not balanced,not balanced,0.77,1.11,orthorhombic,-0.966,0.014,0.23024652898311615,15.598,2.147,6.005,6.232,8.336,90,90,90,-6.062,0.8222222222,0.6093765757,9.009,10.437000000000001,2.1,2.0,0.6093765757
810,5157,5157,5157,YbPuO3,Yb,Pu,0,element not in BV,element not in BV,1.04,0.83,orthorhombic,-3.469,-0.107,0.8,14.265,1.952,5.729,5.981,8.327,90,90,90,2.783,0.6148148148,0.775222572,6.254,6.06,1.1,1.28,0.775222572
811,901,901,901,CoHoO3,Co,Ho,0,3,3,0.61,0.9,rhombohedral,-2.442,0.122,0.799,13.237,1.554,5.971,5.971,5.971,54.8,54.8,54.8,-0.35470613837242126,0.6666666667,0.6159685738,7.86,6.018,1.88,1.23,0.6159685738
812,3965,3965,3965,SiHfO3,Si,Hf,0,not balanced,not balanced,0.4,0.71,cubic,-2.188,1.049,0,13.369,1.454,4.058,4.058,4.058,90,90,90,4.313,0.5259259259000001,0.6006975083,8.151,6.65,1.9,1.3,0.6006975083
813,1842,1842,1842,HoErO3,Ho,Er,0,not balanced,not balanced,1.12,0.89,cubic,-2.975,0.91,0,14.906,1.68,4.208,4.208,4.208,90,90,90,1.354,0.6592592593,0.7797114953000001,6.018,6.101,1.23,1.24,0.7797114953000001
814,4853,4853,4853,UNaO3,U,Na,0,not balanced,not balanced,1.17,1.02,orthorhombic,-2.87,0.238,0.2,13.162,2.597,5.483,5.74,8.365,90,90,90,-4.483,0.7555555556,0.7518603748999999,6.05,5.138999999999999,1.38,0.93,0.7518603748999999
815,5228,5228,5228,ZnPrO3,Zn,Pr,0,2,4,0.9,0.85,orthorhombic,-2.255,0.193,0.2,14.103,0.655,5.493,5.873,8.743,90,90,90,-4.902,0.6296296296,0.7231773898,9.394,5.46,1.65,1.13,0.7231773898
816,1965,1965,1965,InVO3,In,V,0,2,4,0.92,0.58,rhombohedral,-2.129,0.109,0.4,11.215,0.327,5.418,5.418,5.418,59.9,59.9,59.9,1.484,0.4296296296,0.8316748152,5.7860000000000005,6.74,1.78,1.63,0.8316748152
817,5,5,5,AcBO3,Ac,B,0,element not in BV,element not in BV,1.12,0.27,cubic,-2.316,0.786,0,10.075,1.071,3.693,3.693,3.693,90,90,90,4.163,0.2,1.0781195984999998,5.17,8.298,1.1,2.04,1.0781195984999998
818,823,823,823,CeGaO3,Ce,Ga,1,3,3,1.34,0.62,orthorhombic,-2.853,-0.043,0,11.912,3.706,5.507,5.545,7.802,90,90,90,5.033,0.4592592593,0.9655417468999999,5.54,5.999,1.12,1.81,0.9655417468999999
819,4059,4059,4059,SmPmO3,Sm,Pm,0,element not in BV,element not in BV,1.24,0.97,cubic,-2.711,0.978,0,17.265,1.193,4.42,4.42,4.42,90,90,90,3.17,0.7185185184999999,0.7893993806999999,5.64,5.553999999999999,1.17,1.13,0.7893993806999999
820,603,603,603,BiFeO3,Bi,Fe,1,3,3,1.38,0.65,orthorhombic,-1.552,0.017,1,12.067,1.283,5.447,5.675,7.808,90,90,90,2.587,0.4814814815,0.9652007562999999,7.289,7.87,2.02,1.83,0.9652007562999999
821,1199,1199,1199,DyLuO3,Dy,Lu,0,not balanced,not balanced,1.08,0.86,cubic,-3.148,0.758,0,14.264,2.163,4.147,4.147,4.147,90,90,90,4.616,0.637037037,0.7774975015000001,5.94,5.4259,1.22,1.27,0.7774975015000001
822,3241,3241,3241,PmLaO3,Pm,La,0,element not in BV,element not in BV,1.14,1.03,cubic,-2.599,1.096,0,18.49,0.539,4.522,4.522,4.522,90,90,90,2.257,0.762962963,0.739788187,5.553999999999999,5.58,1.13,1.1,0.739788187
823,4374,4374,4374,TbVO3,Tb,V,1,2,4,1.1,0.58,orthorhombic,-3.132,-0.037,0.4,11.514,1.093,5.318,5.67,7.638,90,90,90,4.039,0.4296296296,0.8976225979000001,5.86,6.74,1.1,1.63,0.8976225979000001
824,5104,5104,5104,YVO3,Y,V,1,3,3,1.08,0.64,orthorhombic,-3.25,-0.031,0.4,11.521,1.489,5.313,5.703,7.605,90,90,90,3.984,0.47407407409999996,0.8634519990999999,6.38,6.74,1.22,1.63,0.8634519990999999
825,1266,1266,1266,ErHoO3,Er,Ho,0,3,3,1.06,0.9,cubic,-2.897,0.988,0,15.123,1.411,4.229,4.229,4.229,90,90,90,0.759,0.6666666667,0.7573899301000001,6.101,6.018,1.24,1.23,0.7573899301000001
826,3679,3679,3679,RhLaO3,Rh,La,0,3,3,0.67,1.03,orthorhombic,-2.013,0.373,0,14.146,0.397,5.623,5.901,8.525,90,90,90,-6.598,0.762962963,0.6001494529,7.46,5.58,2.28,1.1,0.6001494529
827,1628,1628,1628,Ge2O3,Ge,Ge,0,not balanced,not balanced,0.63,0.63,tetragonal,-1.472,0.228,0.23024652898311615,11.35,0.237,3.572,3.572,4.448,90,90,90,3.616,0.4666666667,0.7071067812,7.899,7.899,2.01,2.01,0.7071067812
828,2580,2580,2580,NaHoO3,Na,Ho,0,not balanced,not balanced,1.39,0.9,orthorhombic,-2.324,0.192,0,12.936,2.546,6.024,6.133,7.003,90,90,90,-1.332,0.6666666667,0.8610989245999999,5.138999999999999,6.018,0.93,1.23,0.8610989245999999
829,1164,1164,1164,CuYO3,Cu,Y,0,not balanced,not balanced,0.68,0.9,rhombohedral,-2.041,0.266,0.401,13.364,0.37,6.027,6.027,6.027,54.1,54.1,54.1,-4.218,0.6666666667,0.6379674515,7.726,6.38,1.9,1.22,0.6379674515
830,4080,4080,4080,SmTmO3,Sm,Tm,0,not balanced,not balanced,1.24,0.96,cubic,-3.181,0.635,0,14.864,1.999,4.204,4.204,4.204,90,90,90,4.65,0.7111111111,0.7928166941,5.64,6.184,1.17,1.25,0.7928166941
831,1013,1013,1013,CrTlO3,Cr,Tl,0,not balanced,not balanced,0.57,1.2,orthorhombic,-1.402,0.307,0.6,12.364,0.634,5.379,5.506,8.35,90,90,90,-5.53,0.8888888889,0.5324098117,6.766,6.108,1.66,1.62,0.5324098117
832,320,320,320,AuKO3,Au,K,0,element not in BV,element not in BV,0.93,1.38,orthorhombic,-0.361,0.446,0.23024652898311615,18.928,0.666,6.188,6.317,9.684,90,90,90,-9.922,1.0222222222,0.5905507184000001,9.225,4.341,2.54,0.82,0.5905507184000001
833,2085,2085,2085,KPaO3,K,Pa,1,element not in BV,element not in BV,1.64,0.91,cubic,-2.947,-0.567,0,16.978,4.236,4.395,4.395,4.395,90,90,90,6.314,0.6740740741,0.9355085290999999,4.341,5.89,0.82,1.5,0.9355085290999999
834,1831,1831,1831,HoBaO3,Ho,Ba,0,not balanced,not balanced,1.12,1.35,orthorhombic,-2.84,0.277,0.2,18.294,0.644,6.493,6.782,8.309,90,90,90,-7.927,1.0,0.6468717590999999,6.018,5.212000000000001,1.23,0.89,0.6468717590999999
835,210,210,210,AlTlO3,Al,Tl,0,3,3,0.54,0.89,orthorhombic,-1.911,0.19,0.23024652898311615,12.152,0.638,5.285,5.41,8.5,90,90,90,-6.702,0.6592592593,0.5966213466,5.986000000000001,6.108,1.61,1.62,0.5966213466
836,1432,1432,1432,FePrO3,Fe,Pr,0,not balanced,not balanced,0.85,0.92,orthorhombic,-2.487,0.204,1,13.986,1.676,5.669,5.684,8.681,90,90,90,-0.35470613837242126,0.6814814815000001,0.6853017263,7.87,5.46,1.83,1.13,0.6853017263
837,4820,4820,4820,UAlO3,U,Al,0,3,3,1.03,0.54,orthorhombic,-3.392,-0.011,0.6,10.771,1.428,5.34,5.349,7.54,90,90,90,4.383,0.4,0.8904307615000001,6.05,5.986000000000001,1.38,1.61,0.8904307615000001
838,1227,1227,1227,DyTbO3,Dy,Tb,0,2,4,1.19,0.76,cubic,-2.717,0.988,0,15.738,1.366,4.285,4.285,4.285,90,90,90,0.427,0.5629629629999999,0.851209111,5.94,5.86,1.22,1.1,0.851209111
839,2431,2431,2431,MnGeO3,Mn,Ge,0,2,4,0.96,0.53,orthorhombic,-1.941,0.085,1,9.776,1.382,5.09,5.237,7.334,90,90,90,3.174,0.39259259259999996,0.8688386514,7.435,7.899,1.55,2.01,0.8688386514
840,3908,3908,3908,ScNpO3,Sc,Np,0,element not in BV,element not in BV,0.87,0.86,orthorhombic,-3.479,0.234,0.8,14.522,1.833,5.815,5.882,8.49,90,90,90,2.058,0.637037037,0.7103063594,6.54,6.19,1.36,1.36,0.7103063594
841,2785,2785,2785,NiCeO3,Ni,Ce,0,not balanced,not balanced,0.59,0.94,orthorhombic,-2.011,0.283,0.6,13.989,0.489,5.591,5.897,8.485,90,90,90,-0.35470613837242126,0.6962962963,0.5990336924,7.635,5.54,1.91,1.12,0.5990336924
842,905,905,905,CoLaO3,Co,La,0,3,3,0.61,1.03,rhombohedral,-2.408,0.097,-0.799,15.502,1.7,6.343,6.343,6.343,54,54,54,-0.35470613837242126,0.762962963,0.5823232316,7.86,5.58,1.88,1.1,0.5823232316
843,2892,2892,2892,NpPrO3,Np,Pr,0,element not in BV,element not in BV,0.98,0.92,cubic,-2.657,0.871,0.8,18.305,0.597,4.507,4.507,4.507,90,90,90,-0.35470613837242126,0.6814814815000001,0.7257968283,6.19,5.46,1.36,1.13,0.7257968283
844,4860,4860,4860,UPbO3,U,Pb,0,not balanced,not balanced,1.17,0.99,orthorhombic,-2.554,0.266,0.4,17.378,0.881,5.706,5.963,10.215,90,90,90,-0.35470613837242126,0.7333333333,0.7614996104999999,6.05,7.416,1.38,2.33,0.7614996104999999
845,1669,1669,1669,GeTiO3,Ge,Ti,0,2,4,0.73,0.61,tetragonal,-2.361,0.151,0,12.078,1.509,3.784,3.784,4.218,90,90,90,4.252,0.4518518519,0.7503990331,7.899,6.82,2.01,1.54,0.7503990331
846,3815,3815,3815,SbFeO3,Sb,Fe,0,3,3,0.76,0.65,tetragonal,-1.503,0.151,0.999,12.504,0.906,3.681,3.681,4.615,90,90,90,1.172,0.4814814815,0.7459976542,8.641,7.87,2.05,1.83,0.7459976542
847,4771,4771,4771,TmInO3,Tm,In,0,not balanced,not balanced,1.05,0.8,cubic,-2.065,0.823,0,13.593,1.289,4.081,4.081,4.081,90,90,90,2.513,0.5925925926,0.7893284999,6.184,5.7860000000000005,1.25,1.78,0.7893284999
848,4340,4340,4340,TbMnO3,Tb,Mn,1,3,3,1.1,0.65,orthorhombic,-2.822,0.002,0.8,11.406,0.258,5.301,5.731,7.508,90,90,90,3.52,0.4814814815,0.866205807,5.86,7.435,1.1,1.55,0.866205807
849,4701,4701,4701,TlLaO3,Tl,La,0,not balanced,not balanced,1.7,1.03,orthorhombic,-2.216,0.109,0,16.127,1.05,6.005,6.08,8.835,90,90,90,-2.779,0.762962963,0.9061662531999999,6.108,5.58,1.62,1.1,0.9061662531999999
850,5116,5116,5116,YbBaO3,Yb,Ba,0,not balanced,not balanced,1.04,1.35,orthorhombic,-2.433,0.242,0.23024652898311615,16.717,2.067,6.361,6.426,8.18,90,90,90,-2.149,1.0,0.6259204471,6.254,5.212000000000001,1.1,0.89,0.6259204471
851,4215,4215,4215,SrSiO3,Sr,Si,0,2,4,1.44,0.4,tetragonal,-2.989,0.287,0.23024652898311615,11.198,2.148,3.465,3.465,4.662,90,90,90,6.066,0.2962962963,1.1273302397,5.695,8.151,0.95,1.9,1.1273302397
852,64,64,64,AcTlO3,Ac,Tl,0,element not in BV,element not in BV,1.12,1.2,orthorhombic,-2.27,-0.012,0,15.973,1.041,5.937,6.296,8.547,90,90,90,1.876,0.8888888889,0.6849230390000001,5.17,6.108,1.1,1.62,0.6849230390000001
853,4184,4184,4184,SrHfO3,Sr,Hf,1,2,4,1.44,0.71,orthorhombic,-3.653,0,0,13.589,4.43,5.751,5.792,8.159,90,90,90,6.856,0.5259259259000001,0.9576834560999999,5.695,6.65,0.95,1.3,0.9576834560999999
854,2102,2102,2102,KTaO3,K,Ta,1,1,5,1.64,0.64,rhombohedral,-2.92,-0.38,0,12.838,2.324,5.663,5.663,5.663,60,60,60,6.626,0.47407407409999996,1.062436822,4.341,7.89,0.82,1.5,1.062436822
855,3625,3625,3625,ReRbO3,Re,Rb,0,5,1,0.58,1.52,rhombohedral,-1.739,0.183,0,20.938,1.753,6.531,6.531,6.531,62.8,62.8,62.8,-0.35470613837242126,1.1259259259,0.4755108319,7.88,4.177,1.9,0.82,0.4755108319
856,4318,4318,4318,TbCeO3,Tb,Ce,0,2,4,1.1,0.87,cubic,-2.207,1.333,0,18.667,0.308,4.536,4.536,4.536,90,90,90,-2.959,0.6444444443999999,0.7803655919,5.86,5.54,1.1,1.12,0.7803655919
857,724,724,724,CaVO3,Ca,V,1,2,4,1.34,0.58,orthorhombic,-2.901,-0.014,0.2,10.892,0.435,5.28,5.432,7.594,90,90,90,3.563,0.4296296296,0.9855529748,6.1129999999999995,6.74,1.0,1.63,0.9855529748
858,48,48,48,AcRbO3,Ac,Rb,0,element not in BV,element not in BV,1.12,1.52,orthorhombic,-1.914,0.444,0,20.923,0.599,5.98,6.089,11.491,90,90,90,-2.002,1.1259259259,0.6085553134,5.17,4.177,1.1,0.82,0.6085553134
859,5225,5225,5225,ZnPbO3,Zn,Pb,0,2,4,0.9,0.78,rhombohedral,-1.266,0.062,0.23024652898311615,12.801,0.218,5.778,5.778,5.778,57.3,57.3,57.3,-2.514,0.5777777778000001,0.7469437829000001,9.394,7.416,1.65,2.33,0.7469437829000001
860,1616,1616,1616,GeCdO3,Ge,Cd,0,not balanced,not balanced,0.63,0.95,orthorhombic,-1.519,0.182,0.23024652898311615,12.236,0.642,5.348,5.363,8.532,90,90,90,-0.35470613837242126,0.7037037037,0.6087267073,7.899,8.993,2.01,1.69,0.6087267073
861,4035,4035,4035,SmGaO3,Sm,Ga,0,3,3,1.24,0.62,orthorhombic,-2.921,0.006,0,11.496,4.124,5.362,5.586,7.676,90,90,90,4.735,0.4592592593,0.9296480017000001,5.64,5.999,1.17,1.81,0.9296480017000001
862,2902,2902,2902,NpSmO3,Np,Sm,0,element not in BV,element not in BV,0.98,0.96,cubic,-2.881,0.71,0.8,17.065,1.156,4.402,4.402,4.402,90,90,90,-0.35470613837242126,0.7111111111,0.7132289178,6.19,5.64,1.36,1.17,0.7132289178
863,2136,2136,2136,LaFeO3,La,Fe,1,3,3,1.36,0.65,orthorhombic,-2.755,-0.035,1,12.186,1.092,5.52,5.621,7.855,90,90,90,4.037,0.4814814815,0.9581296884999999,5.58,7.87,1.1,1.83,0.9581296884999999
864,4804,4804,4804,TmTbO3,Tm,Tb,0,2,4,1.09,0.76,cubic,-2.623,1.123,0,15.658,0.861,4.278,4.278,4.278,90,90,90,-0.338,0.5629629629999999,0.8176969412999999,6.184,5.86,1.25,1.1,0.8176969412999999
865,5173,5173,5173,YbTiO3,Yb,Ti,1,2,4,1.14,0.61,orthorhombic,-3.528,-0.128,0,10.921,2.364,5.298,5.449,7.566,90,90,90,5.064,0.4518518519,0.8983142271,6.254,6.82,1.1,1.54,0.8983142271
866,2766,2766,2766,NdTmO3,Nd,Tm,0,3,3,1.27,0.88,cubic,-3.239,0.537,0,14.978,1.895,4.215,4.215,4.215,90,90,90,4.762,0.6518518519,0.8307711958,5.53,6.184,1.14,1.25,0.8307711958
867,1774,1774,1774,HgGeO3,Hg,Ge,0,2,4,1.14,0.53,rhombohedral,-1.168,0.163,0.23024652898311615,10.906,0.264,5.376,5.376,5.376,59.7,59.7,59.7,1.602,0.39259259259999996,0.9365403644,10.437000000000001,7.899,2.0,2.01,0.9365403644
868,4919,4919,4919,VKO3,V,K,0,not balanced,not balanced,0.72,1.38,orthorhombic,-2.333,0.037,0,16.119,2.424,5.479,5.683,10.354,90,90,90,-9.684,1.0222222222,0.5361578889999999,6.74,4.341,1.63,0.82,0.5361578889999999
869,996,996,996,CrPuO3,Cr,Pu,0,element not in BV,element not in BV,0.57,0.83,orthorhombic,-2.792,0.329,1.6,13.547,0.404,5.721,5.752,8.233,90,90,90,-0.35470613837242126,0.6148148148,0.6227729449,6.766,6.06,1.66,1.28,0.6227729449
870,1535,1535,1535,GdAlO3,Gd,Al,1,3,3,1.11,0.54,orthorhombic,-3.569,-0.041,0,10.339,5.604,5.221,5.333,7.428,90,90,90,6.35,0.4,0.9203612073,6.15,5.986000000000001,1.2,1.61,0.9203612073
871,174,174,174,AlKO3,Al,K,0,not balanced,not balanced,0.54,1.38,orthorhombic,-1.982,0.285,0.23024652898311615,14.152,2.012,5.624,6.743,7.464,90,90,90,-16.374,1.0222222222,0.4895354639,5.986000000000001,4.341,1.61,0.82,0.4895354639
872,887,887,887,CoCeO3,Co,Ce,0,3,3,0.61,1.01,orthorhombic,-2.281,0.141,0.8,15.922,1.578,5.549,6.416,8.943,90,90,90,-5.095,0.7481481481000001,0.5872581742,7.86,5.54,1.88,1.12,0.5872581742
873,1499,1499,1499,GaNpO3,Ga,Np,0,element not in BV,element not in BV,0.62,0.86,rhombohedral,-2.695,0.231,0.8,14.96,0.549,6.146,6.146,6.146,56.2,56.2,56.2,1.275,0.637037037,0.6303169045,5.999,6.19,1.81,1.36,0.6303169045
874,1194,1194,1194,DyInO3,Dy,In,0,not balanced,not balanced,1.08,0.8,cubic,-2.146,0.701,0,13.544,1.635,4.076,4.076,4.076,90,90,90,2.656,0.5925925926,0.7991951062,5.94,5.7860000000000005,1.22,1.78,0.7991951062
875,4111,4111,4111,SnHfO3,Sn,Hf,0,2,4,0.81,0.71,orthorhombic,-2.783,0.135,0,13.857,2.398,5.797,5.821,8.214,90,90,90,5.278,0.5259259259000001,0.7414323531,7.343999999999999,6.65,1.96,1.3,0.7414323531
876,4014,4014,4014,SiZrO3,Si,Zr,0,not balanced,not balanced,0.4,0.72,cubic,-1.995,1.137,0,13.933,1.469,4.115,4.115,4.115,90,90,90,3.899,0.5333333333,0.597795588,8.151,6.84,1.9,1.33,0.597795588
877,957,957,957,CrBiO3,Cr,Bi,0,not balanced,not balanced,0.57,0.9,rhombohedral,-1.648,0.33,0.6,15.008,0.703,6.205,6.205,6.205,55.2,55.2,55.2,-0.35470613837242126,0.6666666667,0.6033977866,6.766,7.289,1.66,2.02,0.6033977866
878,2916,2916,2916,NpYO3,Np,Y,0,element not in BV,element not in BV,0.98,0.9,cubic,-3.112,0.532,0.8,15.763,2.074,4.287,4.287,4.287,90,90,90,-0.35470613837242126,0.6666666667,0.7322483556,6.19,6.38,1.36,1.22,0.7322483556
879,4965,4965,4965,WAgO3,W,Ag,0,3,3,0.66,0.75,orthorhombic,-1.414,0.543,0,13.656,0.532,5.252,6.199,8.389,90,90,90,-12.443,0.5555555556,0.6768022048000001,7.98,7.5760000000000005,2.36,1.93,0.6768022048000001
880,3874,3874,3874,ScBO3,Sc,B,0,3,3,0.87,0.27,cubic,-2.326,0.947,0,7.496,2.021,3.347,3.347,3.347,90,90,90,4.771,0.2,0.9689981816,6.54,8.298,1.36,2.04,0.9689981816
881,3780,3780,3780,RuSrO3,Ru,Sr,0,not balanced,not balanced,0.62,1.18,rhombohedral,-1.794,0.23,0.4,16.948,0.598,6.36,6.36,6.36,57,57,57,-11.44,0.8740740740999999,0.5505930272,7.37,5.695,2.2,0.95,0.5505930272
882,1160,1160,1160,CuTmO3,Cu,Tm,0,not balanced,not balanced,0.68,0.96,rhombohedral,-2.098,0.212,0.4,12.846,0.384,5.95,5.95,5.95,54.1,54.1,54.1,-4.013,0.7111111111,0.6213968683,7.726,6.184,1.9,1.25,0.6213968683
883,1243,1243,1243,ErAlO3,Er,Al,1,3,3,1.06,0.54,orthorhombic,-3.602,-0.022,0,10.062,6.221,5.131,5.341,7.343,90,90,90,6.255,0.4,0.9016546787,6.101,5.986000000000001,1.24,1.61,0.9016546787
884,4362,4362,4362,TbSmO3,Tb,Sm,0,4,2,0.88,1.22,cubic,-2.535,1.096,0,16.841,1.073,4.383,4.383,4.383,90,90,90,-0.748,0.9037037037000001,0.6135595806,5.86,5.64,1.1,1.17,0.6135595806
885,1880,1880,1880,HoSmO3,Ho,Sm,0,not balanced,not balanced,1.12,0.96,cubic,-2.604,1.183,0,16.798,0.89,4.379,4.379,4.379,90,90,90,-1.293,0.7111111111,0.7560838743000001,6.018,5.64,1.23,1.17,0.7560838743000001
886,4135,4135,4135,SnPuO3,Sn,Pu,0,element not in BV,element not in BV,0.81,0.83,orthorhombic,-2.505,0.205,0.8,15.417,0.586,5.843,6.202,8.51,90,90,90,-0.35470613837242126,0.6148148148,0.700619563,7.343999999999999,6.06,1.96,1.28,0.700619563
887,3267,3267,3267,PmSmO3,Pm,Sm,0,element not in BV,element not in BV,1.14,0.96,cubic,-2.797,0.892,0,16.975,1.365,4.395,4.395,4.395,90,90,90,3.393,0.7111111111,0.7622060109000001,5.553999999999999,5.64,1.13,1.17,0.7622060109000001
888,4609,4609,4609,TiCdO3,Ti,Cd,0,not balanced,not balanced,0.74,0.95,orthorhombic,-2.313,0.168,0,12.529,2.417,5.395,5.506,8.436,90,90,90,-7.258,0.7037037037,0.6425448577,6.82,8.993,1.54,1.69,0.6425448577
889,4901,4901,4901,VCdO3,V,Cd,0,not balanced,not balanced,0.72,0.95,orthorhombic,-1.843,0.19,0.2,12.529,0.206,5.335,5.416,8.671,90,90,90,-7.137,0.7037037037,0.6363961031,6.74,8.993,1.63,1.69,0.6363961031
890,1116,1116,1116,CuGdO3,Cu,Gd,0,not balanced,not balanced,0.68,0.94,rhombohedral,-2.036,0.271,0.4,13.667,0.342,6.05,6.05,6.05,54.5,54.5,54.5,-4.248,0.6962962963,0.6268239152,7.726,6.15,1.9,1.2,0.6268239152
891,1504,1504,1504,GaPmO3,Ga,Pm,0,element not in BV,element not in BV,0.62,0.97,rhombohedral,-2.776,0.136,0,14.693,3.372,6.202,6.202,6.202,54.5,54.5,54.5,-4.558,0.7185185184999999,0.6004311892,5.999,5.553999999999999,1.81,1.13,0.6004311892
